message_id,date,msg_type,from,from_id,text,reply_to
796662,2022-12-04 16:20:26,message,BadmusTheGuy,user1264689601,"1. Opportunities for higher profits as you gain exposure to leveraged trading positions.

2. Ability to trade from a leveraged position without the need to maintain as much collateral.",796651.0
796663,2022-12-04 16:20:31,message,Olatomiwa 🍅,user825173741,"Noted
#LtStrategy",796596.0
796664,2022-12-04 16:20:36,message,CryptoCloud Principal Copytrader,user134273878,Isnt that the risk of leveraged tokens?,796659.0
796665,2022-12-04 16:20:37,message,,user5758939974,"1. Opportunities for higher profits as you gain exposure to leveraged trading positions.
2. Ability to trade from a leveraged position without the need to maintain as much collateral.",
796666,2022-12-04 16:20:41,message,,user5593998505,Is everything going well with everyone?,
796667,2022-12-04 16:20:50,message,CryptoCloud Principal Copytrader,user134273878,,796666.0
796669,2022-12-04 16:21:11,message,,user5237111657,Opportunity for higher profits and reduced liquidation risk.....,796651.0
796670,2022-12-04 16:21:19,message,Joseph T,user358847273,"-Opportunities for higher profits as you gain exposure to leveraged trading positions.                                        -Ability to trade from a leveraged position without the need to maintain as much collateral.                                                                         
#LTStrategy",796651.0
796672,2022-12-04 16:21:30,message,Bahar,user5238528713,I made a mistake,796664.0
796673,2022-12-04 16:21:35,message,Ayotunde1🐾,user2075961820,"Ability to leverage the compounding effect to earn higher returns in a trending market 

Reduced risk of liquidation in an unfavorable market 
#LTStrategy",796651.0
796674,2022-12-04 16:21:38,message,Olatomiwa 🍅,user825173741,"Following
#LtStrategy",796600.0
796675,2022-12-04 16:21:53,message,Very,user1174741085,"Time up. Let's continue

#LTStrategy",
796676,2022-12-04 16:22:06,message,Very,user1174741085,"Important Keys to notes when Trading Leveraged Tokens

#LTStrategy",
796677,2022-12-04 16:22:13,message,Ayotunde1🐾,user2075961820,"Ok
#LTStrategy",796675.0
796678,2022-12-04 16:22:19,message,Very,user1174741085,"Leveraged Tokens are highly complex products, but with the right approach, they can provide more trading opportunities and help you generate lucrative profits.

#LTStrategy",796676.0
796679,2022-12-04 16:22:20,message,,user5134789466,"Less risk, in terms of liquidation 

Opportunities for higher profits as you gain exposure to leveraged trading positions 

#LTStrategy",796651.0
796680,2022-12-04 16:22:23,message,Ayotunde1🐾,user2075961820,"Following
#LTStrategy",796676.0
796681,2022-12-04 16:22:32,message,,user5134789466,"Following 
#LTStrategy",796678.0
796682,2022-12-04 16:22:36,message,Very,user1174741085,"Bybit Leveraged Tokens are short-term investment vehicles that provide traders with leveraged exposure to the underlying asset.

#LTStrategy",796678.0
796683,2022-12-04 16:22:43,message,BadmusTheGuy,user1264689601,"Noted
#LTStrategy",796678.0
796684,2022-12-04 16:22:45,message,Olatomiwa 🍅,user825173741,"Following
#LtStrategy",796626.0
796685,2022-12-04 16:22:46,message,Joseph T,user358847273,ok                                                                                             #LTStrategy,796676.0
796686,2022-12-04 16:22:47,message,Very,user1174741085,"Please note.

#LTStrategy",796682.0
796687,2022-12-04 16:22:50,message,Ayotunde1🐾,user2075961820,"Following
#LTStrategy",796682.0
796688,2022-12-04 16:22:59,message,Ayotunde1🐾,user2075961820,"Noted
#LTStrategy",796686.0
796689,2022-12-04 16:23:01,message,¸♩·คу𝐥ⓐŘ·¯·♫,user5611032045,"1 Opportunities for higher profits as you gain exposure to leveraged trading positions.


2Easy-to-understand trading mechanisms that depend solely on the market.",
796690,2022-12-04 16:23:01,message,Very,user1174741085,@Landelorf,796682.0
796692,2022-12-04 16:23:20,message,Saucekid,user2025246456,"Noted
#LTStrategy",796682.0
796693,2022-12-04 16:23:22,message,Very,user1174741085,"With leverage, you can boost your returns relatively quickly, but it can also amplify your losses in the same magnitude. Therefore, you should learn the tricks and tips of Leveraged Token trading before you get started.

#LTStrategy",796682.0
796695,2022-12-04 16:23:40,message,Joseph T,user358847273,following                                                                                              #LTStrategy,796693.0
796696,2022-12-04 16:23:42,message,Ayotunde1🐾,user2075961820,"Following
#LTStrategy",796693.0
796697,2022-12-04 16:23:44,message,Very,user1174741085,"1. Know The Difference Between Leveraged Tokens and Derivatives

#LTStrategy",796676.0
796698,2022-12-04 16:23:44,message,,user5599839774,,
796699,2022-12-04 16:23:55,message,Olatomiwa 🍅,user825173741,"Following
#LtStrategy",796682.0
796701,2022-12-04 16:23:59,message,Ayotunde1🐾,user2075961820,"Ok 
#LTStrategy",796697.0
796702,2022-12-04 16:23:59,message,Very,user1174741085,"Although leverage is the primary feature of Leveraged Tokens, they fall under the Bybit Spot category.

#LTStrategy",796697.0
796703,2022-12-04 16:24:07,message,¸♩·คу𝐥ⓐŘ·¯·♫,user5611032045,✍,796697.0
796704,2022-12-04 16:24:09,message,Saucekid,user2025246456,"Okay
Noted
#LTStrategy",796697.0
796706,2022-12-04 16:24:16,message,Very,user1174741085,"Leveraged Tokens are unique financial products because they have no margin or liquidation risks, unlike Futures trading.

#LTStrategy",796702.0
796707,2022-12-04 16:24:23,message,BadmusTheGuy,user1264689601,Following #LTStrategy,796702.0
796708,2022-12-04 16:24:26,message,Olatomiwa 🍅,user825173741,"Following
#LtStrategy",796702.0
796709,2022-12-04 16:24:28,message,Anthony,user1496943146,"Thanks bro💯
#LTStrategy
I wasn't aware of the schedule change😬",796448.0
796710,2022-12-04 16:24:29,message,,user5134789466,"True 
#LTStrategy",796706.0
796711,2022-12-04 16:24:32,message,Very,user1174741085,"Therefore, regardless of price changes in the underlying asset, Leveraged Token holders will not face liquidation.

#LTStrategy",796706.0
796712,2022-12-04 16:24:35,message,Ayotunde1🐾,user2075961820,"And is it also trade free like spot trade?
#LTStrategy",796702.0
796713,2022-12-04 16:24:45,message,Olatomiwa 🍅,user825173741,"Following
#LtStrategy",796706.0
796714,2022-12-04 16:24:51,message,Very,user1174741085,"Just like a Spot asset, all you have to do is purchase a Leveraged Token directly from the Spot market with your desired amount of capital.

#LTStrategy",796711.0
796715,2022-12-04 16:24:58,message,Ayotunde1🐾,user2075961820,"@very4050 
#LTStrategy",796712.0
796716,2022-12-04 16:24:58,message,,user5134789466,"Following 
#LTStrategy",796711.0
796718,2022-12-04 16:25:10,message,Very,user1174741085,"Leveraged Tokens are designed to track the price movements of their underlying assets by using Derivative instruments to magnify their returns.

#LTStrategy",796714.0
796719,2022-12-04 16:25:13,message,Ayotunde1🐾,user2075961820,"Following
#LTStrategy",796711.0
796720,2022-12-04 16:25:16,message,Olatomiwa 🍅,user825173741,"I love this 
#LtStrategy",796711.0
796721,2022-12-04 16:25:21,message,,user5134789466,"Following 

#LTStrategy",796718.0
796722,2022-12-04 16:25:23,message,BadmusTheGuy,user1264689601,Noted #LTStrategy,796718.0
796723,2022-12-04 16:25:25,message,Joseph T,user358847273,following                                                                               #LTStrategy,796714.0
796724,2022-12-04 16:25:27,message,Ayotunde1🐾,user2075961820,"Following
#LTStrategy",796718.0
796725,2022-12-04 16:25:28,message,Saucekid,user2025246456,"Following
#LTStrategy",796718.0
796726,2022-12-04 16:25:30,message,Very,user1174741085,"It comes with many fees.

#LTStrategy",796712.0
796729,2022-12-04 16:25:40,message,Ayotunde1🐾,user2075961820,"Noted
#LTStrategy",796726.0
796730,2022-12-04 16:25:50,message,,user5134789466,"What's the percentage? 
#LTStrategy",796726.0
796731,2022-12-04 16:25:53,message,Very,user1174741085,"For example, buying BTC3L (i.e., long BTC with 3x leverage) will allow you to gain a 30% return if the price of the underlying asset — BTCUSDT — rises by 10%.

#LTStrategy",796718.0
796733,2022-12-04 16:26:01,message,Olatomiwa 🍅,user825173741,"Following
#LtStrategy",796714.0
796734,2022-12-04 16:26:06,message,,user5134789466,"Noted 
#LTStrategy",796731.0
796735,2022-12-04 16:26:09,message,Saucekid,user2025246456,,796731.0
796736,2022-12-04 16:26:10,message,Very,user1174741085,"In contrast, Futures trading enables traders to set leverage up to 50x on most crypto futures contracts.

#LTStrategy",796731.0
796737,2022-12-04 16:26:19,message,Olatomiwa 🍅,user825173741,"Following
#LtStrategy",796731.0
796738,2022-12-04 16:26:23,message,BadmusTheGuy,user1264689601,Following #LTStrategy,796736.0
796739,2022-12-04 16:26:23,message,Ayotunde1🐾,user2075961820,"Following
#LTStrategy",796731.0
796741,2022-12-04 16:26:33,message,Saucekid,user2025246456,"Following
#LTStrategy",796736.0
796742,2022-12-04 16:26:37,message,,user5134789466,"Increase the leverage, make the profit choke 😂😂😂",796736.0
796743,2022-12-04 16:26:39,message,Ayotunde1🐾,user2075961820,"Following
#LTStrategy",796736.0
796744,2022-12-04 16:26:43,message,CryptoCloud Principal Copytrader,user134273878,,796742.0
796745,2022-12-04 16:26:44,message,Very,user1174741085,"2. Be Informed About Leveraged Token Fees

#LTStrategy",796676.0
796746,2022-12-04 16:26:59,message,Ayotunde1🐾,user2075961820,"Following
#LTStrategy",796745.0
796747,2022-12-04 16:27:00,message,Very,user1174741085,"Before investing in Leveraged Tokens, you should be aware of their associated fees as they can eat away at your profits.

#LTStrategy",796745.0
796748,2022-12-04 16:27:02,message,,user5134789466,"Following 
#LTStrategy",796745.0
796749,2022-12-04 16:27:08,message,Saucekid,user2025246456,"Following
#LTStrategy",796747.0
796750,2022-12-04 16:27:08,message,Bahar,user5238528713,"Following
#LTStrategy",796747.0
796752,2022-12-04 16:27:11,message,Very,user1174741085,"Very important.

#LTStrategy",796747.0
796753,2022-12-04 16:27:12,message,Olatomiwa 🍅,user825173741,"Following
#LtStrategy",796745.0
796754,2022-12-04 16:27:24,message,,user5134789466,"Na to use better capital, make e no be $5.33 
#LTStrategy",796747.0
796755,2022-12-04 16:27:27,message,Olatomiwa 🍅,user825173741,"True
#LtStrategy",796747.0
796756,2022-12-04 16:27:30,message,Very,user1174741085,"There are five types of fees that will be incurred in Bybit Leveraged Token trading. They are:

Trading fee, 
Subscription fee, 
Redemption fee, 
Management fee, and
Funding fee.

#LTStrategy",796747.0
796757,2022-12-04 16:27:36,message,,user5237111657,"Very important 🤧

#LTStrategy",796745.0
796758,2022-12-04 16:27:37,message,Joseph T,user358847273,following                                                             #LTStrategy,796745.0
796759,2022-12-04 16:27:38,message,Very,user1174741085,@Donadras,796756.0
796760,2022-12-04 16:27:40,message,,user5134789466,"Noted 
#LTStrategy",796756.0
796761,2022-12-04 16:27:42,message,¸♩·คу𝐥ⓐŘ·¯·♫,user5611032045,"Following
#LTStrategy",796756.0
796762,2022-12-04 16:27:42,message,BadmusTheGuy,user1264689601,Following #LTStrategy,796756.0
796764,2022-12-04 16:27:45,message,Saucekid,user2025246456,"Noted
#LTStrategy",796756.0
796765,2022-12-04 16:27:45,message,Ayotunde1🐾,user2075961820,"Noted
And is there also a way to set TP/SL in leveraged token?
@very4050 
#LTStrategy",796747.0
796766,2022-12-04 16:27:57,message,Olatomiwa 🍅,user825173741,"Following
#LtStrategy",796756.0
796767,2022-12-04 16:28:02,message,Ayotunde1🐾,user2075961820,"So many indeed
#LTStrategy",796756.0
796768,2022-12-04 16:28:11,message,Very,user1174741085,"Even though fees are integral to Leveraged Token trading, you don't have to be beholden to them.

#LTStrategy",796756.0
796769,2022-12-04 16:28:14,message,,user5237111657,"I see 🤔

#LTStrategy",796756.0
796770,2022-12-04 16:28:15,message,Joseph T,user358847273,so many fees                                                        #LTStrategy,796756.0
796771,2022-12-04 16:28:17,message,ℓυqмαи σƒƒι¢ιαℓ,user680601089,"Following
#LtStrategy",796756.0
796772,2022-12-04 16:28:18,message,Very,user1174741085,"You can design a trading strategy that can keep your expenses down and continue trading.

#LTStrategy",796768.0
796774,2022-12-04 16:28:24,message,Very,user1174741085,"Yeah.

#LTStrategy",796771.0
796775,2022-12-04 16:28:27,message,,user5134789466,"Okay...
#LTStrategy",796768.0
796777,2022-12-04 16:28:38,message,,user5134789466,"How?
#LTStrategy",796772.0
796778,2022-12-04 16:28:39,message,BadmusTheGuy,user1264689601,"Okay
#LTStrategy",796772.0
796779,2022-12-04 16:28:45,message,Very,user1174741085,"3. Trade The Short-Term Trends

#LTStrategy",796676.0
796780,2022-12-04 16:28:48,message,Olatomiwa 🍅,user825173741,"Following
#LtStrategy",796772.0
796782,2022-12-04 16:28:58,message,Saucekid,user2025246456,"Following
#LTStrategy",796779.0
796783,2022-12-04 16:28:59,message,Very,user1174741085,"Leveraged Tokens are often used for short-term moves in the market and can quickly result in large gains or losses for investors.

#LTStrategy",796779.0
796784,2022-12-04 16:29:02,message,Ayotunde1🐾,user2075961820,"Following
#LTStrategy",796779.0
796785,2022-12-04 16:29:05,message,Olatomiwa 🍅,user825173741,"Following
#LtStrategy",796779.0
796786,2022-12-04 16:29:13,message,¸♩·คу𝐥ⓐŘ·¯·♫,user5611032045,"Following
#LTStrategy",796783.0
796787,2022-12-04 16:29:16,message,Very,user1174741085,"Because of how Leveraged Tokens are constructed, they are only intended for very short holding periods, such as intraday.

#LTStrategy",796783.0
796788,2022-12-04 16:29:18,message,Ayotunde1🐾,user2075961820,"Following
#LTStrategy",796783.0
796789,2022-12-04 16:29:18,message,Joseph T,user358847273,Following                                                                      #LTStrategy,796783.0
796790,2022-12-04 16:29:37,message,Olatomiwa 🍅,user825173741,"Following
#LtStrategy",796787.0
796791,2022-12-04 16:29:44,message,,user5134789466,"Following 
#LTStrategy",796787.0
796792,2022-12-04 16:29:44,message,Ayotunde1🐾,user2075961820,"It just for scalpers 
#LTStrategy",796787.0
796793,2022-12-04 16:29:45,message,Very,user1174741085,"Please note this.

#LTStrategy",796787.0
796794,2022-12-04 16:29:47,message,Saucekid,user2025246456,"Following
#LTStrategy",796787.0
796795,2022-12-04 16:29:53,message,Very,user1174741085,"Over time, their value will decay even if the underlying price movements are favorable.

#LTStrategy",796787.0
